DONG_CODE,GU,DONG,AREA,CAR_SHR_NUM,SAFE_DLVR_NUM,ANI_HSPT_NUM,LEISURE_NUM,KIDS_NUM,GYM_NUM,GOLF_NUM,STARBUCKS_NUM,MC_NUM,NOISE_VIBRATION_NUM,PARK_NUM,COLIVING_NUM,MZ_POP_CNT,VEGAN_CNT,교통,교육,육아,치안,건강,편의시설,km_cluster
1120056000,성동구,행당1동,0.59,2.333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,3.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,620.0,0.0,1.0,4676,2.0,16.21,32.3,21.0,21.666666666666668,38.16,13.623333333333333,3
1120057000,성동구,행당2동,0.42,2.333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,3.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,620.0,0.0,0.0,6387,2.0,13.42,32.3,21.0,21.666666666666668,38.16,13.623333333333333,5
1120058000,성동구,응봉동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1860.0,0.0,0.0,3896,0.0,20.71,18.04,4.0,25.0,8.58,3.14,8
1120059000,성동구,금호1가동,0.46,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1860.0,1.0,0.0,4253,2.0,16.8,32.629999999999995,30.0,17.0,20.1,6.180000000000001,1
1120061500,성동구,금호2.3가동,0.64,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3720.0,1.0,0.0,6858,2.0,18.040000000000003,28.4,30.0,44.0,44.839999999999996,10.360000000000001,1
1120062000,성동구,금호4가동,0.84,3.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1860.0,0.0,0.0,4056,0.0,15.250000000000002,24.6,24.0,33.0,35.26,7.4,4
1120064500,성동구,옥수동,1.94,3.0,0.0,4.0,0.0,0.0,11.0,3.0,1.0,0.0,1860.0,1.0,0.0,7650,4.0,28.160000000000004,45.730000000000004,48.0,15.0,45.78,10.7,8
1120065000,성동구,성수1가1동,1.97,2.5,1.0,1.5,0.0,0.5,6.5,3.5,1.0,0.0,930.0,0.5,2.0,5519,2.5,20.05,21.150000000000002,28.0,29.0,26.18,24.475,8
1120066000,성동구,성수1가2동,0.89,2.5,1.0,1.5,0.0,0.5,6.5,3.5,1.0,0.0,930.0,0.5,0.0,4420,2.5,9.82,21.150000000000002,28.0,29.0,26.18,24.475,3
1120067000,성동구,성수2가1동,1.17,3.0,1.0,1.0,1.5,0.5,9.5,4.5,2.0,0.5,930.0,0.5,0.0,4830,4.5,14.000000000000002,13.12,29.0,49.5,46.309999999999995,34.605000000000004,2
1120069000,성동구,성수2가3동,1.03,3.0,1.0,1.0,1.5,0.5,9.5,4.5,2.0,0.5,930.0,0.5,0.0,3855,4.5,8.42,13.12,29.0,49.5,46.309999999999995,34.605000000000004,2
1120072000,성동구,송정동,0.75,1.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,930.0,0.0,0.0,3460,0.0,11.34,2.9999999999999996,2.0,15.5,4.85,3.45,10
1120079000,성동구,용답동,2.31,7.5,1.0,0.5,0.0,0.0,3.5,2.0,0.0,0.0,2790.0,0.0,0.0,4503,0.0,10.15,12.5,24.0,56.5,37.29,17.82,10
1121571000,광진구,화양동,1.16,7.0,1.0,2.0,12.0,1.0,16.0,4.0,3.0,1.0,1943.0,0.0,1.0,17100,3.0,17.490000000000002,22.7,12.0,41.0,74.4,53.87,5
1121573000,광진구,군자동,0.74,3.0,0.0,2.0,2.0,1.0,13.0,3.0,2.0,0.0,1943.0,0.0,0.0,9630,2.0,21.12,23.9,48.0,48.0,49.599999999999994,21.72,5
1121574000,광진구,중곡1동,0.62,2.0,1.25,1.75,1.5,1.0,6.75,2.5,0.5,0.0,485.75,0.0,0.0,5921,1.0,8.770000000000001,26.7075,16.75,36.25,42.18,18.654999999999998,3
1121575000,광진구,중곡2동,0.55,2.0,1.25,1.75,1.5,1.0,6.75,2.5,0.5,0.0,485.75,0.0,0.0,7734,1.0,8.770000000000001,26.7075,16.75,36.25,42.18,18.654999999999998,5
1121576000,광진구,중곡3동,0.6,2.0,1.25,1.75,1.5,1.0,6.75,2.5,0.5,0.0,485.75,0.0,0.0,5347,1.0,7.840000000000001,26.7075,16.75,36.25,42.18,18.654999999999998,3
1121577000,광진구,중곡4동,2.32,2.0,1.25,1.75,1.5,1.0,6.75,2.5,0.5,0.0,485.75,0.0,0.0,8656,1.0,21.79,26.7075,16.75,36.25,42.18,18.654999999999998,8
1121578000,광진구,능동,1.1,1.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1943.0,1.0,0.0,5045,1.0,11.73,10.229999999999999,13.0,38.0,28.619999999999997,18.880000000000003,8
1121581000,광진구,광장동,2.39,1.0,0.0,3.0,0.0,0.0,10.0,3.0,1.0,0.0,1943.0,1.0,0.0,7606,3.0,25.66,83.33999999999999,56.0,34.0,35.32,21.479999999999997,8
1121582000,광진구,자양1동,0.57,6.0,1.25,2.25,1.75,1.25,10.0,5.25,1.25,0.25,485.75,0.0,0.0,8218,1.75,10.84,39.635,26.0,40.25,49.805,22.8625,7
1121583000,광진구,자양2동,1.68,6.0,1.25,2.25,1.75,1.25,10.0,5.25,1.25,0.25,485.75,0.0,0.0,7447,1.75,5.260000000000001,39.635,26.0,40.25,49.805,22.8625,8
1121584000,광진구,자양3동,1.2,6.0,1.25,2.25,1.75,1.25,10.0,5.25,1.25,0.25,485.75,0.0,0.0,7936,1.75,12.7,39.635,26.0,40.25,49.805,22.8625,3
1121584700,광진구,자양4동,1.16,6.0,1.25,2.25,1.75,1.25,10.0,5.25,1.25,0.25,485.75,0.0,0.0,7037,1.75,9.91,39.635,26.0,40.25,49.805,22.8625,3
1121585000,광진구,구의1동,0.56,3.0,1.0,1.3333333333333333,1.0,0.0,13.666666666666666,6.0,1.0,0.0,647.6666666666666,0.0,0.0,9136,2.0,8.506666666666668,60.633333333333326,37.333333333333336,52.99999999999999,49.599999999999994,28.080000000000002,6
1121586000,광진구,구의2동,1.39,3.0,1.0,1.3333333333333333,1.0,0.0,13.666666666666666,6.0,1.0,0.0,647.6666666666666,0.0,0.0,7592,2.0,10.366666666666667,60.633333333333326,37.333333333333336,52.99999999999999,49.599999999999994,28.080000000000002,3
1121587000,광진구,구의3동,1.02,3.0,1.0,1.3333333333333333,1.0,0.0,13.666666666666666,6.0,1.0,0.0,647.6666666666666,0.0,1.0,9124,2.0,15.946666666666667,60.633333333333326,37.333333333333336,52.99999999999999,49.599999999999994,28.080000000000002,3
1123053600,동대문구,용신동,1.61,11.0,1.0,4.0,2.0,0.0,10.0,9.0,1.0,0.0,4892.0,1.0,2.0,12757,9.0,23.3,30.6,46.0,122.0,83.16,44.56999999999999,2
1123054500,동대문구,제기동,1.18,3.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2446.0,0.0,0.0,9232,2.0,18.970000000000002,28.270000000000003,16.0,97.0,115.24,24.91,4
1123056000,동대문구,전농1동,1.19,5.0,0.5,1.5,2.0,0.5,5.0,2.0,0.5,0.5,1223.0,0.5,0.0,8838,6.0,21.040000000000003,39.434999999999995,54.5,55.5,43.459999999999994,21.464999999999996,3
1123057000,동대문구,전농2동,0.86,5.0,0.5,1.5,2.0,0.5,5.0,2.0,0.5,0.5,1223.0,0.5,0.0,4595,6.0,8.020000000000001,39.434999999999995,54.5,55.5,43.459999999999994,21.464999999999996,3
1123060000,동대문구,답십리1동,0.81,3.5,0.5,3.0,0.5,0.5,7.0,3.0,0.5,0.0,1223.0,1.0,0.0,9479,3.0,18.93,37.035,64.0,51.0,58.559999999999995,17.545,3
1123061000,동대문구,답십리2동,0.85,3.5,0.5,3.0,0.5,0.5,7.0,3.0,0.5,0.0,1223.0,1.0,0.0,7984,3.0,13.350000000000001,37.035,64.0,51.0,58.559999999999995,17.545,3
1123065000,동대문구,장안1동,1.25,6.5,1.0,4.0,4.5,1.5,13.5,8.0,0.5,0.5,1223.0,0.0,0.0,11749,11.0,11.06,77.88499999999998,71.0,65.5,88.83,37.305,5
1123066000,동대문구,장안2동,1.09,6.5,1.0,4.0,4.5,1.5,13.5,8.0,0.5,0.5,1223.0,0.0,0.0,8823,11.0,16.64,77.88499999999998,71.0,65.5,88.83,37.305,5
1123070500,동대문구,청량리동,1.2,4.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2446.0,0.0,0.0,4472,1.0,12.69,18.099999999999998,13.0,45.0,73.75999999999999,10.7,8
1123071000,동대문구,회기동,0.76,3.0,1.0,1.0,0.0,0.0,11.0,1.0,3.0,0.0,2446.0,0.0,1.0,6904,8.0,6.69,15.299999999999999,8.0,63.0,23.22,20.259999999999998,2
1123072000,동대문구,휘경1동,0.63,2.0,1.0,1.0,2.0,0.5,6.0,3.0,0.0,0.0,1223.0,0.0,1.0,7712,4.5,8.430000000000001,19.099999999999998,34.5,52.0,25.39,14.135,3
1123073000,동대문구,휘경2동,1.05,2.0,1.0,1.0,2.0,0.5,6.0,3.0,0.0,0.0,1223.0,0.0,0.0,9022,4.5,11.22,19.099999999999998,34.5,52.0,25.39,14.135,4
1123074000,동대문구,이문1동,1.04,2.0,0.5,1.0,0.0,0.0,3.0,0.5,1.0,0.0,1223.0,0.0,0.0,9381,5.0,11.5,25.099999999999998,48.0,47.5,32.5,14.25,4
1123075000,동대문구,이문2동,0.69,2.0,0.5,1.0,0.0,0.0,3.0,0.5,1.0,0.0,1223.0,0.0,0.0,5453,5.0,6.85,25.099999999999998,48.0,47.5,32.5,14.25,4
1126052000,중랑구,면목2동,0.77,2.6666666666666665,0.6666666666666666,2.0,1.1666666666666667,0.3333333333333333,4.0,1.3333333333333333,0.1666666666666666,0.0,297.8333333333333,0.5,0.0,6598,3.5,15.63,22.089999999999996,27.333333333333332,94.83333333333334,43.096666666666664,18.286666666666665,4
1126054000,중랑구,면목4동,0.87,2.6666666666666665,0.6666666666666666,2.0,1.1666666666666667,0.3333333333333333,4.0,1.3333333333333333,0.1666666666666666,0.0,297.8333333333333,0.5,0.0,5228,3.5,7.260000000000001,22.089999999999996,27.333333333333332,94.83333333333334,43.096666666666664,18.286666666666665,4
1126055000,중랑구,면목5동,0.7,2.6666666666666665,0.6666666666666666,2.0,1.1666666666666667,0.3333333333333333,4.0,1.3333333333333333,0.1666666666666666,0.0,297.8333333333333,0.5,0.0,4469,3.5,9.120000000000001,22.089999999999996,27.333333333333332,94.83333333333334,43.096666666666664,18.286666666666665,3
1126056500,중랑구,면목본동,0.84,2.6666666666666665,0.6666666666666666,2.0,1.1666666666666667,0.3333333333333333,4.0,1.3333333333333333,0.1666666666666666,0.0,297.8333333333333,0.5,0.0,10752,3.5,10.05,22.089999999999996,27.333333333333332,94.83333333333334,43.096666666666664,18.286666666666665,4
1126057000,중랑구,면목7동,1.2,2.6666666666666665,0.6666666666666666,2.0,1.1666666666666667,0.3333333333333333,4.0,1.3333333333333333,0.1666666666666666,0.0,297.8333333333333,0.5,0.0,6381,3.5,10.05,22.089999999999996,27.333333333333332,94.83333333333334,43.096666666666664,18.286666666666665,8
1126057500,중랑구,면목3.8동,1.63,2.6666666666666665,0.6666666666666666,2.0,1.1666666666666667,0.3333333333333333,4.0,1.3333333333333333,0.1666666666666666,0.0,297.8333333333333,0.5,0.0,7341,3.5,10.98,22.089999999999996,27.333333333333332,94.83333333333334,43.096666666666664,18.286666666666665,8
1126058000,중랑구,상봉1동,0.88,4.5,0.5,1.5,1.0,1.5,8.0,1.5,1.5,0.5,893.5,0.0,0.0,7035,5.0,12.31,17.134999999999998,39.0,57.5,42.839999999999996,22.514999999999997,3
1126059000,중랑구,상봉2동,0.65,4.5,0.5,1.5,1.0,1.5,8.0,1.5,1.5,0.5,893.5,0.0,0.0,8880,5.0,9.520000000000001,17.134999999999998,39.0,57.5,42.839999999999996,22.514999999999997,5
1126060000,중랑구,중화1동,0.64,2.5,0.5,2.5,1.0,0.5,3.5,1.5,0.5,0.0,893.5,0.0,0.0,5970,5.0,8.280000000000001,18.02,21.5,74.0,40.58,19.744999999999997,4
1126061000,중랑구,중화2동,1.01,2.5,0.5,2.5,1.0,0.5,3.5,1.5,0.5,0.0,893.5,0.0,0.0,7458,5.0,13.86,18.02,21.5,74.0,40.58,19.744999999999997,4
1126062000,중랑구,묵1동,1.2,3.5,0.0,1.5,0.0,1.0,3.5,2.0,0.5,0.0,893.5,0.5,0.0,9645,3.5,16.580000000000002,25.935,43.0,61.0,37.64,15.514999999999999,4
1126063000,중랑구,묵2동,0.67,3.5,0.0,1.5,0.0,1.0,3.5,2.0,0.5,0.0,893.5,0.5,0.0,5593,3.5,8.21,25.935,43.0,61.0,37.64,15.514999999999999,3
1126065500,중랑구,망우본동,3.03,3.0,0.0,1.0,1.5,0.5,4.0,1.5,0.5,0.5,893.5,1.0,0.0,8953,8.0,29.290000000000003,27.05,50.0,77.5,56.3,24.439999999999998,8
1126066000,중랑구,망우3동,0.92,3.0,0.0,1.0,1.5,0.5,4.0,1.5,0.5,0.5,893.5,1.0,0.0,4375,8.0,5.11,27.05,50.0,77.5,56.3,24.439999999999998,3
1126068000,중랑구,신내1동,2.56,2.0,0.0,2.5,0.5,1.0,4.5,3.0,0.5,0.5,893.5,0.0,0.0,9489,5.5,27.550000000000004,63.14999999999999,85.5,46.0,44.459999999999994,16.095,8
1126069000,중랑구,신내2동,0.93,2.0,0.0,2.5,0.5,1.0,4.5,3.0,0.5,0.5,893.5,0.0,0.0,5262,5.5,9.88,63.14999999999999,85.5,46.0,44.459999999999994,16.095,3
1129052500,성북구,성북동,2.86,1.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,7132.0,0.0,0.0,5391,2.0,21.240000000000002,36.44,3.0,139.0,37.019999999999996,19.55,10
1129055500,성북구,삼선동,0.92,7.666666666666667,0.0,2.1666666666666665,2.0,0.1666666666666666,6.5,1.8333333333333333,1.1666666666666667,0.0,14561.166666666666,0.3333333333333333,0.0,7839,2.0,25.53,64.38499999999999,30.833333333333336,118.83333333333336,66.30999999999999,25.451666666666668,2
1129057500,성북구,동선동,0.73,5.666666666666667,0.0,3.1666666666666665,6.0,2.1666666666666665,11.5,1.8333333333333333,2.1666666666666665,0.0,12778.166666666666,0.3333333333333333,0.0,7552,7.0,11.71,77.21499999999997,10.833333333333332,96.83333333333336,79.53,28.901666666666667,7
1129058000,성북구,돈암1동,0.49,0.6666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.5,0.8333333333333334,0.1666666666666666,0.0,297.1666666666667,0.3333333333333333,0.0,3923,0.0,10.280000000000001,11.984999999999998,3.833333333333333,8.833333333333332,5.25,1.4316666666666666,8
1129059000,성북구,돈암2동,0.48,0.6666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.5,0.8333333333333334,0.1666666666666666,0.0,297.1666666666667,0.3333333333333333,0.0,5782,0.0,11.21,11.984999999999998,3.833333333333333,8.833333333333332,5.25,1.4316666666666666,8
1129060000,성북구,안암동,1.33,3.0,1.0,0.0,1.0,0.0,8.0,0.0,3.0,1.0,8915.0,0.0,0.0,8535,6.0,13.45,8.9,14.0,56.0,24.1,35.480000000000004,2
1129061000,성북구,보문동,0.56,4.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,12481.0,0.0,0.0,5391,1.0,5.840000000000001,19.0,13.0,78.0,24.799999999999997,15.670000000000002,4
1129062000,성북구,정릉1동,0.44,5.083333333333333,0.5833333333333333,2.6666666666666665,0.3333333333333333,1.0,6.0,4.0,0.8333333333333333,0.0,1337.25,0.5833333333333333,0.0,4878,2.166666666666667,12.413333333333334,75.57666666666668,49.58333333333333,113.91666666666667,54.32833333333333,25.68916666666667,7
1129063000,성북구,정릉2동,1.17,2.4166666666666665,0.25,0.6666666666666666,0.0,0.6666666666666666,3.0,3.333333333333333,0.1666666666666666,0.0,742.9166666666667,0.5833333333333333,0.0,6400,0.5,21.16,38.51,17.583333333333336,92.58333333333336,29.155,14.24916666666667,8
1129064000,성북구,정릉3동,3.71,1.75,0.25,0.5,0.0,0.5,2.5,2.5,0.0,0.0,445.75,0.25,0.0,5885,0.5,13.670000000000002,26.525,13.75,83.75,23.904999999999998,12.817499999999999,9
1129065000,성북구,정릉4동,3.13,1.75,0.25,0.5,0.0,0.5,2.5,2.5,0.0,0.0,445.75,0.25,0.0,6607,0.5,18.32,26.525,13.75,83.75,23.904999999999998,12.817499999999999,9
1129066000,성북구,길음1동,0.79,2.6666666666666665,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,0.0,594.3333333333334,0.0,0.0,7611,1.6666666666666667,16.363333333333333,37.06666666666666,32.0,21.333333333333332,25.17333333333333,11.440000000000001,4
1129068500,성북구,길음2동,0.58,5.666666666666666,0.3333333333333333,3.666666666666667,1.0,1.3333333333333333,6.333333333333334,2.6666666666666665,1.3333333333333333,0.0,1188.6666666666667,0.0,0.0,4475,3.0,14.086666666666668,61.166666666666664,43.66666666666667,74.33333333333333,56.126666666666665,22.873333333333335,7
1129070500,성북구,종암동,1.46,5.0,1.0,3.0,0.0,2.0,7.0,6.0,2.0,1.0,1783.0,0.0,0.0,11833,2.0,35.71,66.07,39.0,138.0,64.12,24.25,3
1129071500,성북구,월곡1동,0.81,3.0,0.0,1.6666666666666667,0.6666666666666666,1.0,3.333333333333333,2.0,0.6666666666666666,0.0,594.3333333333334,0.0,0.0,6533,1.3333333333333333,13.533333333333335,24.099999999999998,11.666666666666668,52.99999999999999,30.953333333333333,11.433333333333335,3
1129072500,성북구,월곡2동,1.36,4.0,0.0,1.6666666666666667,2.6666666666666665,1.0,4.333333333333334,5.0,0.6666666666666666,0.0,2377.333333333333,1.0,0.0,6497,1.3333333333333333,16.453333333333333,35.36999999999999,22.666666666666668,118.99999999999999,38.53333333333333,18.833333333333332,3
1129076000,성북구,장위1동,0.7,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,594.3333333333334,0.0,0.0,6823,0.6666666666666666,26.180000000000003,17.77,21.0,117.99999999999997,20.513333333333332,11.47,4
1129077000,성북구,장위2동,0.67,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,594.3333333333334,0.0,0.0,3872,0.6666666666666666,12.23,17.77,21.0,117.99999999999997,20.513333333333332,11.47,4
1129078000,성북구,장위3동,0.65,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,594.3333333333334,0.0,0.0,4545,0.6666666666666666,13.160000000000002,17.77,21.0,117.99999999999997,20.513333333333332,11.47,4
1129081000,성북구,석관동,1.73,3.0,1.0,2.0,1.0,2.0,6.0,2.0,0.0,0.0,1783.0,0.0,0.0,10463,1.0,16.3,36.6,53.0,156.0,55.48,19.34,8
1130553400,강북구,삼양동,0.91,4.8,0.4,3.0,1.0,1.0,4.4,0.6,0.6,0.4,440.8,0.0,0.0,5985,3.8,20.794,37.94,45.4,46.6,60.27199999999999,15.505999999999998,3
1130553500,강북구,미아동,0.93,4.8,0.4,3.0,1.0,1.0,4.4,0.6,0.6,0.4,440.8,0.0,0.0,6788,3.8,50.554,37.94,45.4,46.6,60.27199999999999,15.505999999999998,3
1130554500,강북구,송중동,1.01,4.8,0.4,3.0,1.0,1.0,4.4,0.6,0.6,0.4,440.8,0.0,0.0,8372,3.8,29.164,37.94,45.4,46.6,60.27199999999999,15.505999999999998,3
1130555500,강북구,송천동,0.9,4.8,0.4,3.0,1.0,1.0,4.4,0.6,0.6,0.4,440.8,0.0,0.0,6730,3.8,9.634,37.94,45.4,46.6,60.27199999999999,15.505999999999998,3
1130557500,강북구,삼각산동,0.62,4.8,0.4,3.0,1.0,1.0,4.4,0.6,0.6,0.4,440.8,0.0,0.0,6922,3.8,13.354,37.94,45.4,46.6,60.27199999999999,15.505999999999998,5
1130559500,강북구,번1동,0.66,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,2.333333333333333,2.0,0.3333333333333333,0.6666666666666666,734.6666666666666,0.6666666666666666,0.0,5984,3.333333333333333,13.46,17.013333333333332,14.333333333333332,36.33333333333333,33.79333333333333,10.986666666666665,3
1130560300,강북구,번2동,0.95,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,2.333333333333333,2.0,0.3333333333333333,0.6666666666666666,734.6666666666666,0.6666666666666666,0.0,3881,3.333333333333333,20.900000000000002,17.013333333333332,14.333333333333332,36.33333333333333,33.79333333333333,10.986666666666665,3
1130560800,강북구,번3동,1.1,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,2.333333333333333,2.0,0.3333333333333333,0.6666666666666666,734.6666666666666,0.6666666666666666,0.0,3482,3.333333333333333,20.900000000000002,17.013333333333332,14.333333333333332,36.33333333333333,33.79333333333333,10.986666666666665,8
1130561500,강북구,수유1동,1.67,2.0,0.8,1.6,1.8,0.6,3.2,0.8,0.0,0.0,440.8,0.0,0.0,5844,5.8,23.148000000000003,17.756,9.4,40.6,38.896,14.482,8
1130562500,강북구,수유2동,0.57,2.0,0.8,1.6,1.8,0.6,3.2,0.8,0.0,0.0,440.8,0.0,0.0,5461,5.8,7.338,17.756,9.4,40.6,38.896,14.482,3
1130563500,강북구,수유3동,0.72,2.0,0.8,1.6,1.8,0.6,3.2,0.8,0.0,0.0,440.8,0.0,1.0,7697,5.8,4.548,17.756,9.4,40.6,38.896,14.482,4
1130564500,강북구,우이동,10.28,3.0,1.8,1.6,1.8,0.6,3.2,0.8,0.0,0.0,2644.8,3.0,0.0,5153,8.8,14.418,22.026,10.4,67.6,50.536,23.142,9
1130566000,강북구,인수동,3.28,2.0,0.8,1.6,1.8,0.6,3.2,0.8,0.0,0.0,440.8,0.0,0.0,7671,5.8,23.148000000000003,17.756,9.4,40.6,38.896,14.482,9
1132051100,도봉구,창1동,0.88,1.6,1.4,1.4,4.4,0.6,6.2,2.4,0.4,0.0,257.8,0.6,0.0,6526,3.2,15.134000000000002,32.0,28.4,21.599999999999998,35.86,14.578,3
1132051200,도봉구,창2동,1.05,1.6,1.4,1.4,4.4,0.6,6.2,2.4,0.4,0.0,257.8,0.6,0.0,8152,3.2,16.064,32.0,28.4,21.599999999999998,35.86,14.578,3
1132051300,도봉구,창3동,0.67,1.6,1.4,1.4,4.4,0.6,6.2,2.4,0.4,0.0,257.8,0.6,0.0,3363,3.2,11.414000000000001,32.0,28.4,21.599999999999998,35.86,14.578,3
1132051400,도봉구,창4동,0.95,1.6,1.4,1.4,4.4,0.6,6.2,2.4,0.4,0.0,257.8,0.6,0.0,6855,3.2,14.204000000000002,32.0,28.4,21.599999999999998,35.86,14.578,3
1132051500,도봉구,창5동,0.7,1.6,1.4,1.4,4.4,0.6,6.2,2.4,0.4,0.0,257.8,0.6,0.0,7066,3.2,13.274000000000001,32.0,28.4,21.599999999999998,35.86,14.578,3
1132052100,도봉구,도봉1동,8.72,1.5,1.0,2.0,0.5,0.0,3.5,3.5,0.0,0.5,644.5,0.5,0.0,4818,6.5,17.85,13.3,41.0,28.0,25.39,18.235,9
1132052200,도봉구,도봉2동,0.83,1.5,1.0,2.0,0.5,0.0,3.5,3.5,0.0,0.5,644.5,0.5,0.0,6666,6.5,28.080000000000002,13.3,41.0,28.0,25.39,18.235,4
1132066000,도봉구,쌍문1동,1.24,2.0,0.0,1.75,0.75,0.0,5.0,1.5,0.0,0.25,322.25,0.25,0.0,5638,3.75,21.63,29.7675,13.5,16.0,27.459999999999997,13.195,8
1132067000,도봉구,쌍문2동,0.54,2.0,0.0,1.75,0.75,0.0,5.0,1.5,0.0,0.25,322.25,0.25,0.0,4999,3.75,8.610000000000001,29.7675,13.5,16.0,27.459999999999997,13.195,3
1132068000,도봉구,쌍문3동,0.5,2.0,0.0,1.75,0.75,0.0,5.0,1.5,0.0,0.25,322.25,0.25,0.0,4812,3.75,10.47,29.7675,13.5,16.0,27.459999999999997,13.195,3
1132068100,도봉구,쌍문4동,0.52,2.0,0.0,1.75,0.75,0.0,5.0,1.5,0.0,0.25,322.25,0.25,0.0,4667,3.75,10.47,29.7675,13.5,16.0,27.459999999999997,13.195,3
1132069000,도봉구,방학1동,0.69,2.6666666666666665,0.6666666666666666,2.333333333333333,3.0,0.6666666666666666,6.333333333333333,3.333333333333333,0.3333333333333333,0.0,429.6666666666667,0.3333333333333333,0.0,7293,4.666666666666667,15.633333333333335,27.113333333333333,31.666666666666668,26.333333333333336,42.86,18.246666666666663,3
1132070000,도봉구,방학2동,0.74,2.6666666666666665,0.6666666666666666,2.333333333333333,3.0,0.6666666666666666,6.333333333333333,3.333333333333333,0.3333333333333333,0.0,429.6666666666667,0.3333333333333333,0.0,4767,4.666666666666667,10.053333333333335,27.113333333333333,31.666666666666668,26.333333333333336,42.86,18.246666666666663,3
1132071000,도봉구,방학3동,2.62,2.6666666666666665,0.6666666666666666,2.333333333333333,3.0,0.6666666666666666,6.333333333333333,3.333333333333333,0.3333333333333333,0.0,429.6666666666667,0.3333333333333333,0.0,6248,4.666666666666667,15.633333333333335,27.113333333333333,31.666666666666668,26.333333333333336,42.86,18.246666666666663,9
1135056000,노원구,월계1동,1.16,3.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,3.6666666666666665,2.333333333333333,1.3333333333333333,0.0,335.3333333333333,0.0,0.0,6778,2.0,20.68666666666667,22.69,36.0,45.33333333333333,32.14666666666666,13.240000000000002,3
1135057000,노원구,월계2동,1.94,3.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,3.6666666666666665,2.333333333333333,1.3333333333333333,0.0,335.3333333333333,0.0,0.0,6189,2.0,23.47666666666667,22.69,36.0,45.33333333333333,32.14666666666666,13.240000000000002,8
1135058000,노원구,월계3동,1.17,3.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,3.6666666666666665,2.333333333333333,1.3333333333333333,0.0,335.3333333333333,0.0,0.0,7983,2.0,15.106666666666667,22.69,36.0,45.33333333333333,32.14666666666666,13.240000000000002,3
1135059500,노원구,공릉1동,1.41,4.5,1.5,4.0,2.0,0.5,10.0,5.5,1.5,0.5,503.0,0.5,0.0,12099,4.0,19.430000000000003,54.73499999999999,64.0,46.0,73.58,38.14,3
1135060000,노원구,공릉2동,6.82,4.5,1.5,4.0,2.0,0.5,10.0,5.5,1.5,0.5,503.0,0.5,0.0,12639,4.0,27.800000000000004,54.73499999999999,64.0,46.0,73.58,38.14,9
1135061100,노원구,하계1동,1.55,2.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.5,503.0,0.0,0.0,7395,1.0,17.450000000000003,28.049999999999997,13.0,24.0,19.689999999999998,8.855,8
1135061200,노원구,하계2동,0.51,2.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.5,503.0,0.0,0.0,5417,1.0,9.080000000000002,28.049999999999997,13.0,24.0,19.689999999999998,8.855,4
1135061900,노원구,중계본동,1.97,3.0,0.0,2.5,0.75,1.5,4.5,4.25,0.25,0.25,251.5,0.25,0.0,4857,2.75,8.05,95.58749999999999,9.25,28.75,43.87,13.73,8
1135062100,노원구,중계1동,0.63,3.0,0.0,2.5,0.75,1.5,4.5,4.25,0.25,0.25,251.5,0.25,0.0,4906,2.75,10.84,95.58749999999999,9.25,28.75,43.87,13.73,5
1135062400,노원구,중계4동,1.7,3.0,0.0,2.5,0.75,1.5,4.5,4.25,0.25,0.25,251.5,0.25,0.0,4374,2.75,5.260000000000001,95.58749999999999,9.25,28.75,43.87,13.73,8
