DONG_CODE,GU,DONG,AREA,TRANSPORT,SECURITY,HEALTH,CONVENIENCE,EDUCATION,PARENTING,MZ_POP_CNT,COLIVING_NUM,VEGAN_CNT,KIDS_NUM,PARK_NUM,STARBUCKS_NUM,MC_NUM,NOISE_VIBRATION_NUM,SAFE_DLVR_NUM,LEISURE_NUM,GYM_NUM,GOLF_NUM,CAR_SHR_NUM,ANI_HSPT_NUM,km_cluster
1168051000,강남구,신사동,1.89,26.07,145.0,264.53999999999996,63.269999999999996,179.04999999999998,13.5,4405,3.0,6.5,0.0,0.5,4.0,1.0,7518.0,0.5,2.0,29.5,14.5,4.0,5.0,7
1168052100,강남구,논현1동,1.25,8.340000000000002,252.5,216.22,81.405,64.13499999999999,9.0,10224,0.0,5.0,0.0,0.0,5.0,1.0,3759.0,0.5,1.0,38.5,24.0,12.0,5.5,7
1168053100,강남구,논현2동,1.47,5.550000000000001,252.5,216.22,81.405,64.13499999999999,9.0,7852,0.0,5.0,0.0,0.0,5.0,1.0,3759.0,0.5,1.0,38.5,24.0,12.0,5.5,7
1168054500,강남구,압구정동,2.53,13.98,145.0,264.53999999999996,63.269999999999996,179.04999999999998,13.5,6050,0.0,6.5,0.0,0.5,4.0,1.0,7518.0,0.5,2.0,29.5,14.5,4.0,5.0,9
1168056500,강남구,청담동,2.33,22.69,215.0,239.32,62.449999999999996,87.0,15.0,7662,0.0,4.0,3.0,1.0,6.0,1.0,7518.0,0.0,0.0,60.0,28.0,3.0,12.0,7
1168058000,강남구,삼성1동,1.94,23.64,150.5,104.77,61.92,51.269999999999996,21.0,3689,0.0,5.5,0.0,0.5,7.5,1.0,3759.0,0.0,2.0,19.0,19.5,9.5,4.0,9
1168059000,강남구,삼성2동,1.24,10.620000000000001,150.5,104.77,61.92,51.269999999999996,21.0,8802,1.0,5.5,0.0,0.5,7.5,1.0,3759.0,0.0,2.0,19.0,19.5,9.5,4.0,7
1168060000,강남구,대치1동,0.79,11.530000000000001,92.25,83.795,34.79,285.4175,22.75,3784,0.0,3.5,0.25,0.0,4.0,0.25,1879.5,0.5,0.25,14.5,13.0,5.0,2.0,7
1168061000,강남구,대치2동,2.0,18.040000000000003,92.25,83.795,34.79,285.4175,22.75,7729,0.0,3.5,0.25,0.0,4.0,0.25,1879.5,0.5,0.25,14.5,13.0,5.0,2.0,9
1168063000,강남구,대치4동,0.73,8.740000000000002,92.25,83.795,34.79,285.4175,22.75,6698,0.0,3.5,0.25,0.0,4.0,0.25,1879.5,0.5,0.25,14.5,13.0,5.0,2.0,7
1168064000,강남구,역삼1동,2.35,28.730000000000004,216.0,289.7,135.775,137.68499999999997,37.0,18216,3.0,14.0,1.0,0.0,12.0,1.0,3759.0,1.0,5.5,45.0,32.5,19.0,7.5,7
1168065000,강남구,역삼2동,1.15,16.64,216.0,289.7,135.775,137.68499999999997,37.0,9373,0.0,14.0,1.0,0.0,12.0,1.0,3759.0,1.0,5.5,45.0,32.5,19.0,7.5,5
1168065500,강남구,도곡1동,1.02,23.16,83.0,80.91999999999999,22.575,58.684999999999995,4.5,5812,0.0,2.5,0.5,0.5,1.0,0.0,3759.0,1.0,0.0,13.5,12.0,3.5,2.5,9
1168065600,강남구,도곡2동,1.02,14.790000000000001,83.0,80.91999999999999,22.575,58.684999999999995,4.5,7094,0.0,2.5,0.5,0.5,1.0,0.0,3759.0,1.0,0.0,13.5,12.0,3.5,2.5,9
1168066000,강남구,개포1동,1.27,12.92,83.0,29.794999999999998,10.9625,36.44,10.75,1342,0.0,1.5,0.0,0.0,0.25,0.0,1879.5,0.0,0.25,3.0,3.5,2.75,2.0,2
1168067000,강남구,개포2동,2.51,20.095000000000002,108.0,49.294999999999995,16.27,56.8625,19.25,6801,0.0,2.25,0.25,0.25,0.25,0.0,3759.0,0.25,0.25,4.75,6.75,3.5,3.0,2
1168069000,강남구,개포4동,1.49,18.5,83.0,29.794999999999998,10.9625,36.44,10.75,6924,0.0,1.5,0.0,0.0,0.25,0.0,1879.5,0.0,0.25,3.0,3.5,2.75,2.0,2
1168070000,강남구,세곡동,6.36,32.76,98.0,42.959999999999994,30.24,68.2,37.0,11473,0.0,3.0,3.0,1.0,1.0,0.0,22554.0,0.0,0.0,4.0,4.0,4.0,4.0,4
1168072000,강남구,일원본동,2.58,19.12166666666667,48.99999999999999,37.64,12.120833333333334,28.2225,15.500000000000002,5212,0.0,1.0833333333333333,0.25,0.5833333333333333,0.6666666666666666,0.0,4385.5,0.25,0.0,3.083333333333333,5.25,2.083333333333333,1.3333333333333333,4
1168073000,강남구,일원1동,0.92,9.821666666666667,48.99999999999999,37.64,12.120833333333334,28.2225,15.500000000000002,4335,0.0,1.0833333333333333,0.25,0.5833333333333333,0.6666666666666666,0.0,4385.5,0.25,0.0,3.083333333333333,5.25,2.083333333333333,1.3333333333333333,9
1168074000,강남구,일원2동,1.24,9.305000000000001,200.25,133.08999999999997,51.06,342.28,42.0,4299,0.0,5.75,0.5,0.25,4.25,0.25,5638.5,0.75,0.5,19.25,19.75,8.5,5.0,7
1168075000,강남구,수서동,1.43,13.806666666666667,23.999999999999996,18.14,6.813333333333333,7.8,7.0,3565,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,2506.0,0.0,0.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,4
1171051000,송파구,풍납1동,0.77,5.1000000000000005,13.5,38.18,8.129999999999999,34.67,23.0,3460,0.0,2.5,0.0,0.0,0.0,0.0,1049.5,0.0,0.0,3.0,1.5,1.5,1.0,2
1171052000,송파구,풍납2동,1.59,19.98,13.5,38.18,8.129999999999999,34.67,23.0,7815,0.0,2.5,0.0,0.0,0.0,0.0,1049.5,0.0,0.0,3.0,1.5,1.5,1.0,2
1171053100,송파구,거여1동,0.51,3.3833333333333333,4.333333333333333,26.68,7.039999999999999,24.656666666666666,73.0,3515,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,699.6666666666666,0.6666666666666666,0.0,3.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,8
1171053200,송파구,거여2동,0.53,8.963333333333335,4.333333333333333,26.68,7.039999999999999,24.656666666666666,73.0,4853,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,699.6666666666666,0.6666666666666666,0.0,3.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,8
1171054000,송파구,마천1동,0.58,8.24,15.0,38.73,7.565,19.65,7.0,4426,0.0,0.0,0.0,0.5,0.5,0.0,1049.5,0.5,0.5,1.0,1.5,3.5,1.0,8
1171055000,송파구,마천2동,0.89,4.5200000000000005,15.0,38.73,7.565,19.65,7.0,4519,0.0,0.0,0.0,0.5,0.5,0.0,1049.5,0.5,0.5,1.0,1.5,3.5,1.0,2
1171056100,송파구,방이1동,0.5,4.926666666666667,10.333333333333332,51.519999999999996,16.383333333333333,66.02333333333334,20.0,4628,0.0,3.0,2.0,0.3333333333333333,1.3333333333333333,0.0,699.6666666666666,0.3333333333333333,0.6666666666666666,10.333333333333334,5.666666666666667,3.6666666666666665,2.0,5
1171056200,송파구,방이2동,0.8,8.646666666666668,10.333333333333332,51.519999999999996,16.383333333333333,66.02333333333334,20.0,11909,0.0,3.0,2.0,0.3333333333333333,1.3333333333333333,0.0,699.6666666666666,0.3333333333333333,0.6666666666666666,10.333333333333334,5.666666666666667,3.6666666666666665,2.0,6
1171056600,송파구,오륜동,3.17,15.156666666666666,10.333333333333332,51.519999999999996,16.383333333333333,66.02333333333334,20.0,3778,0.0,3.0,2.0,0.3333333333333333,1.3333333333333333,0.0,699.6666666666666,0.3333333333333333,0.6666666666666666,10.333333333333334,5.666666666666667,3.6666666666666665,2.0,3
1171057000,송파구,오금동,1.65,25.1,26.0,53.48,22.16,109.41,75.0,10755,0.0,1.0,0.0,1.0,1.0,0.0,2099.0,0.0,0.0,12.0,13.0,4.0,8.0,10
1171058000,송파구,송파1동,0.79,6.780000000000001,11.5,56.269999999999996,17.795,59.315,23.0,9812,0.0,2.0,0.0,0.0,1.0,0.5,1049.5,0.5,0.0,15.5,4.5,3.0,4.5,7
1171059000,송파구,송파2동,0.53,5.85,11.5,56.269999999999996,17.795,59.315,23.0,5387,0.0,2.0,0.0,0.0,1.0,0.5,1049.5,0.5,0.0,15.5,4.5,3.0,4.5,7
1171060000,송파구,석촌동,0.95,14.200000000000001,21.0,109.78,27.549999999999997,80.19999999999999,45.0,12372,1.0,4.0,1.0,0.0,1.0,0.0,2099.0,1.0,3.0,18.0,6.0,5.0,5.0,6
1171061000,송파구,삼전동,0.95,9.600000000000001,15.0,68.64,20.36,90.8,31.0,11743,0.0,3.0,0.0,0.0,1.0,0.0,2099.0,2.0,0.0,19.0,8.0,5.0,5.0,7
1171062000,송파구,가락본동,1.13,11.326666666666666,13.333333333333332,71.56,17.236666666666665,55.260000000000005,63.66666666666667,8611,0.0,3.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,699.6666666666666,0.3333333333333333,0.6666666666666666,6.666666666666667,6.333333333333333,3.0,1.6666666666666667,10
1171063100,송파구,가락1동,1.34,9.466666666666667,13.333333333333332,71.56,17.236666666666665,55.260000000000005,63.66666666666667,7942,0.0,3.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,699.6666666666666,0.3333333333333333,0.6666666666666666,6.666666666666667,6.333333333333333,3.0,1.6666666666666667,10
1171063200,송파구,가락2동,0.96,9.466666666666667,13.333333333333332,71.56,17.236666666666665,55.260000000000005,63.66666666666667,9110,1.0,3.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,699.6666666666666,0.3333333333333333,0.6666666666666666,6.666666666666667,6.333333333333333,3.0,1.6666666666666667,10
1171064100,송파구,문정1동,0.56,7.383333333333334,5.333333333333333,35.593333333333334,23.189999999999998,38.93333333333333,22.666666666666668,6579,0.0,2.333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,699.6666666666666,0.6666666666666666,0.6666666666666666,11.666666666666666,5.333333333333333,5.666666666666667,2.6666666666666665,7
1171064200,송파구,문정2동,2.2,15.353333333333335,9.333333333333334,49.89333333333332,28.08,69.95666666666665,70.33333333333333,12511,0.0,3.666666666666667,1.0,0.6666666666666666,2.0,0.0,1399.3333333333333,0.6666666666666666,1.0,14.333333333333332,5.333333333333333,7.666666666666667,3.333333333333333,2
1171064600,송파구,장지동,1.37,42.32333333333334,9.333333333333334,49.89333333333332,28.08,69.95666666666665,70.33333333333333,8670,1.0,3.666666666666667,1.0,0.6666666666666666,2.0,0.0,1399.3333333333333,0.6666666666666666,1.0,14.333333333333332,5.333333333333333,7.666666666666667,3.333333333333333,10
1171064700,송파구,위례동,2.55,3.913333333333333,8.333333333333332,40.98,11.929999999999998,55.67999999999999,120.66666666666667,10459,0.0,2.333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1399.3333333333333,0.6666666666666666,0.3333333333333333,6.333333333333333,1.6666666666666667,2.6666666666666665,2.6666666666666665,3
1171065000,송파구,잠실본동,0.94,10.75,12.75,70.13499999999999,13.38,52.25,9.0,11216,0.0,2.5,0.75,0.5,0.75,0.5,524.75,0.0,3.5,10.5,3.75,2.75,2.5,10
1171067000,송파구,잠실2동,2.18,7.960000000000001,12.75,70.13499999999999,13.38,52.25,9.0,6814,0.0,2.5,0.75,0.5,0.75,0.5,524.75,0.0,3.5,10.5,3.75,2.75,2.5,3
1171068000,송파구,잠실3동,1.49,20.05,12.75,70.13499999999999,13.38,52.25,9.0,7657,0.0,2.5,0.75,0.5,0.75,0.5,524.75,0.0,3.5,10.5,3.75,2.75,2.5,2
1171069000,송파구,잠실4동,1.56,6.57,11.5,71.61,12.595,40.9,16.0,4692,0.0,4.5,0.5,0.0,1.5,0.0,1049.5,0.0,1.0,7.5,2.5,3.5,1.5,3
1171071000,송파구,잠실6동,2.79,12.15,11.5,71.61,12.595,40.9,16.0,4116,0.0,4.5,0.5,0.0,1.5,0.0,1049.5,0.0,1.0,7.5,2.5,3.5,1.5,3
1171072000,송파구,잠실7동,0.6,3.3100000000000005,12.75,70.13499999999999,13.38,52.25,9.0,2164,0.0,2.5,0.75,0.5,0.75,0.5,524.75,0.0,3.5,10.5,3.75,2.75,2.5,7
1174051500,강동구,강일동,2.26,38.1,17.0,38.14,18.08,61.85,79.0,8310,0.0,2.0,0.0,0.0,1.0,0.0,4327.0,0.0,0.0,3.0,1.0,10.0,2.0,2
1174052500,강동구,상일1동,2.65,13.415000000000001,21.0,18.66,11.915,16.695,75.0,9775,0.0,1.0,0.0,0.5,0.5,0.5,2163.5,0.0,0.0,2.5,3.0,1.0,1.0,3
1174052600,강동구,상일2동,0.54,13.415000000000001,21.0,18.66,11.915,16.695,75.0,2193,0.0,1.0,0.0,0.5,0.5,0.5,2163.5,0.0,0.0,2.5,3.0,1.0,1.0,10
1174053000,강동구,명일1동,0.61,10.690000000000001,29.5,88.17999999999999,18.630000000000003,122.765,14.5,7023,0.0,3.0,1.5,0.5,1.5,0.0,2163.5,1.0,1.5,8.5,6.0,5.5,2.0,5
1174054000,강동구,명일2동,0.97,12.55,29.5,88.17999999999999,18.630000000000003,122.765,14.5,4208,0.0,3.0,1.5,0.5,1.5,0.0,2163.5,1.0,1.5,8.5,6.0,5.5,2.0,10
1174055000,강동구,고덕1동,1.73,13.97,46.0,28.59,12.18,42.25,43.5,5111,0.0,1.5,0.5,0.5,0.5,0.0,2163.5,0.0,0.0,3.0,0.5,1.0,2.0,2
1174056000,강동구,고덕2동,2.01,11.18,46.0,28.59,12.18,42.25,43.5,6015,0.0,1.5,0.5,0.5,0.5,0.0,2163.5,0.0,0.0,3.0,0.5,1.0,2.0,2
1174057000,강동구,암사1동,1.02,7.993333333333333,45.0,35.53333333333333,16.05333333333333,47.82333333333334,13.666666666666666,9760,0.0,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,1442.3333333333333,0.6666666666666666,0.3333333333333333,5.333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,8
1174058000,강동구,암사2동,1.18,10.783333333333335,45.0,35.53333333333333,16.05333333333333,47.82333333333334,13.666666666666666,4706,0.0,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,1442.3333333333333,0.6666666666666666,0.3333333333333333,5.333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,2
1174059000,강동구,암사3동,2.51,13.573333333333336,45.0,35.53333333333333,16.05333333333333,47.82333333333334,13.666666666666666,4265,0.0,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,1442.3333333333333,0.6666666666666666,0.3333333333333333,5.333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,3
1174060000,강동구,천호1동,0.71,9.670000000000002,89.33333333333334,78.72666666666666,31.596666666666668,30.836666666666666,27.33333333333333,7680,0.0,2.333333333333333,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1442.3333333333333,1.0,4.333333333333333,4.666666666666667,2.333333333333333,5.666666666666667,1.3333333333333333,6
1174061000,강동구,천호2동,1.57,14.320000000000002,89.33333333333334,78.72666666666666,31.596666666666668,30.836666666666666,27.33333333333333,11205,0.0,2.333333333333333,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1442.3333333333333,1.0,4.333333333333333,4.666666666666667,2.333333333333333,5.666666666666667,1.3333333333333333,10
1174062000,강동구,천호3동,0.79,5.0200000000000005,89.33333333333334,78.72666666666666,31.596666666666668,30.836666666666666,27.33333333333333,9510,0.0,2.333333333333333,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1442.3333333333333,1.0,4.333333333333333,4.666666666666667,2.333333333333333,5.666666666666667,1.3333333333333333,6
1174064000,강동구,성내1동,0.58,5.343333333333334,53.333333333333336,68.44,29.82999999999999,45.55666666666667,20.666666666666668,5936,0.0,2.333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1442.3333333333333,0.6666666666666666,1.6666666666666667,10.0,4.666666666666667,6.666666666666667,2.6666666666666665,5
1174065000,강동구,성내2동,0.67,10.923333333333334,53.333333333333336,68.44,29.82999999999999,45.55666666666667,20.666666666666668,8130,0.0,2.333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1442.3333333333333,0.6666666666666666,1.6666666666666667,10.0,4.666666666666667,6.666666666666667,2.6666666666666665,6
1174066000,강동구,성내3동,0.71,9.063333333333334,53.333333333333336,68.44,29.82999999999999,45.55666666666667,20.666666666666668,7120,0.0,2.333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1442.3333333333333,0.6666666666666666,1.6666666666666667,10.0,4.666666666666667,6.666666666666667,2.6666666666666665,6
1174068500,강동구,길동,2.17,27.580000000000002,120.0,147.8,51.349999999999994,75.47,30.0,14486,0.0,1.0,1.0,1.0,2.0,0.0,4327.0,1.0,3.0,18.0,9.0,10.0,8.0,10
1174069000,강동구,둔촌1동,0.92,4.550000000000001,33.5,23.63,11.855,28.534999999999997,0.0,33,0.0,0.5,0.0,1.0,0.0,0.5,2163.5,0.0,0.0,4.0,3.0,2.0,1.5,2
1174070000,강동구,둔촌2동,0.98,19.43,33.5,23.63,11.855,28.534999999999997,0.0,7001,0.0,0.5,0.0,1.0,0.0,0.5,2163.5,0.0,0.0,4.0,3.0,2.0,1.5,2
