"VEGAN_CODE","VEGAN_NAME","STD_DAY","CATE_CODE","GU","DONG","GU_CODE","DONG_CODE","ADD_STR","LAT","LON","SI_DO_CODE","SI_DO"
3872,"장위동 유성집 은평점","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 진흥로15길 5",37.6098753,126.9319677,11,"서울특별시"
3873,"불광설주식회사","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 진흥로19길 6",37.6113657,126.9413812,11,"서울특별시"
3874,"횟집 산이네","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 통일로 708-8 (불광동) ",37.6098015,126.9317762,11,"서울특별시"
3875,"명가쌈밥","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 불광로 40-2",37.6106533,126.9303256,11,"서울특별시"
4584,"본죽 불광점","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 불광로 40 (불광동)  ",37.6110767,126.9303082,11,"서울특별시"
4585,"본 죽&비빔밥 연신내점","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 연서로 252 (불광동) ",37.6194625,126.9230744,11,"서울특별시"
4586,"본도시락 북한산힐스테이트7차점","2022-11-02","H113","은평구","불광동",11120,1138010300,"서울특별시 은평구 통일로 796 북한산 힐스테이트 7차 ",37.6162729,126.9260428,11,"서울특별시"
5067,"본도시락 동국대점","2022-11-02","H113","중구","묵정동",11020,1114013600,"서울특별시 중구 퇴계로50가길 6-9 (묵정동)",37.5611708,127.0015377,11,"서울특별시"
4105,"봉래헌","2022-11-02","H113","강서구","외발산동",11160,1150010700,"서울특별시 강서구 방화대로 94(1층 외발산동, 1동 메이필드호텔)",37.5475723,126.8187978,11,"서울특별시"
5220,"본 죽&비빔밥 숙대입구역점","2022-11-02","H113","용산구","청파동2가",11030,1117011000,"서울특별시 용산구 청파로47길 21 (청파동2가) ",37.5446923,126.969212,11,"서울특별시"
5221,"퀴즈노스 (숙대입구)","2022-11-02","H113","용산구","청파동2가",11030,1117011000,"서울특별시 용산구 청파로 276",37.5442929,126.9709376,11,"서울특별시"
5222,"샐러디 (숙명여대점)","2022-11-02","H113","용산구","청파동2가",11030,1117011000,"서울특별시 용산구 청파로47길 67, 1층 103호(청파동2가)",37.5448316,126.9665961,11,"서울특별시"
5532,"로봇김밥 (합정)","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 월드컵로3길 14 지층115 (마포한강 2차 푸르지오)",37.5513458,126.9114141,11,"서울특별시"
5533,"라뽀즈","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 양화로6길 60",37.5485537,126.9174073,11,"서울특별시"
5534,"무대륙","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 토정로5길 12",37.5459774,126.918463,11,"서울특별시"
5535,"크리스피프레시 (합정)","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 월드컵로3길 14 딜라이트스퀘어 2차 지하1층",37.5513458,126.9114141,11,"서울특별시"
5536,"셰발레리","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 포은로 52",37.5520706,126.9069672,11,"서울특별시"
5537,"호수꼬치 (홍대합정점)","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 독막로 55 1층",37.5481663,126.919382,11,"서울특별시"
5538,"밀토니아","2022-11-02","H113","마포구","합정동",11140,1144012200,"서울특별시 마포구 월드컵로7길 73",37.5524518,126.9082405,11,"서울특별시"
5144,"온더보더 (타임스퀘어)","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영중로 15",37.5172425,126.9037198,11,"서울특별시"
5145,"스무디킹 (영등포타임스퀘어)","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영중로 15 타임스퀘어 4층",37.5172425,126.9037198,11,"서울특별시"
4694,"본도시락 충무로점","2022-11-02","H113","중구","충무로3가",11020,1114015800,"서울특별시 중구 수표로2길 7 (충무로3가)",37.5621978,126.9909182,11,"서울특별시"
4316,"(주)한일관 영등포타임스퀘어점","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영중로 15 414호",37.5172425,126.9037198,11,"서울특별시"
4317,"딘타이펑타임스퀘어점","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영중로 15, 4층 (영등포동4가, 경방타임스퀘어 단지)",37.5172425,126.9037198,11,"서울특별시"
4318,"놀부부대찌개앤철판구이 영등포타임스퀘어점","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영중로 15 (영등포동4가, 경방타임스퀘어 단지 지하1층 143호 )",37.5172425,126.9037198,11,"서울특별시"
4319,"삼화갈비","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영신로34길 42(영등포동4가,1~2층)",37.5184412,126.9047204,11,"서울특별시"
4320,"완산골","2022-11-02","H113","영등포구","영등포동4가",11190,1156010500,"서울특별시 영등포구 영중로3길 12",37.5168402,126.9050266,11,"서울특별시"
5346,"효면옥","2022-11-02","H113","은평구","신사동",11120,1138010900,"서울특별시 은평구 증산로 429",37.5946573,126.9142372,11,"서울특별시"
5347,"본 죽&비빔밥 은평신사점","2022-11-02","H113","은평구","신사동",11120,1138010900,"서울특별시 은평구 은평로 23 (신사동) 1층",37.598172,126.9103925,11,"서울특별시"
4895,"남도한식(정든님)","2022-11-02","H113","중구","을지로2가",11020,1114010500,"서울특별시 중구 을지로  78 2층",37.5658456,126.986545,11,"서울특별시"
5109,"본죽 염창동점","2022-11-02","H113","강서구","염창동",11160,1150010100,"서울특별시 강서구 양천로 731 동아3차아파트 ",37.5496413,126.8775674,11,"서울특별시"
5110,"본 죽&비빔밥 등촌공항대로점","2022-11-02","H113","강서구","염창동",11160,1150010100,"서울특별시 강서구 공항대로61길 14 (염창동) 1층",37.5516174,126.8656095,11,"서울특별시"
5111,"샐러디 (등촌역점)","2022-11-02","H113","강서구","염창동",11160,1150010100,"서울특별시 강서구 공항대로 557, 101동 상가 104호(염창동, 등촌제이스카이 상가)",37.5498742,126.8679785,11,"서울특별시"
4686,"엔와이84.8","2022-11-02","H113","용산구","남영동",11030,1117010500,"서울특별시 용산구 한강대로 268",37.5422121,126.9730823,11,"서울특별시"
4687,"카페 시바","2022-11-02","H113","용산구","남영동",11030,1117010500,"서울특별시 용산구 한강대로 276-1",37.5429577,126.9728231,11,"서울특별시"
4309,"임진강민물장어","2022-11-02","H113","강서구","염창동",11160,1150010100,"서울특별시 강서구 양천로 723 1층",37.5495308,126.8763695,11,"서울특별시"
4470,"알오삼계탕","2022-11-02","H113","은평구","신사동",11120,1138010900,"서울특별시 은평구 증산로17길 7 (신사동) ",37.5902995,126.9126247,11,"서울특별시"
4471,"봉희설렁탕","2022-11-02","H113","은평구","신사동",11120,1138010900,"서울특별시 은평구 증산로 413 (신사동) ",37.5931492,126.9138628,11,"서울특별시"
5083,"본도시락 공릉점","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 공릉로46길 18 (공릉동, 윤탁노블레스) 103호",37.6270426,127.0798791,11,"서울특별시"
5084,"본 죽&비빔밥 공릉원자력병원점","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 공릉로46길 6 (공릉동, 현대프라자) 101호",37.6269324,127.0796199,11,"서울특별시"
5085,"본 죽&비빔밥 화랑대역점","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 노원로1길 67 (공릉동, 대덕프라자) 104호",37.6208368,127.0836598,11,"서울특별시"
5086,"본 죽&비빔밥 태릉입구역점","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 동일로 992 (공릉동, 대화빌딩) 1층",37.6188099,127.0756195,11,"서울특별시"
5087,"본죽 공릉점","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 섬밭로 134 (공릉동, 풍림아파트) B상가 114동",37.6283913,127.0691793,11,"서울특별시"
5088,"샐러디 (태릉입구역점)","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 화랑로 421, 1동 104호(공릉동)",37.6175204,127.0743441,11,"서울특별시"
5089,"샐러디 (공릉점)","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 공릉로 203 , 1층 102호(공릉동)",37.6275149,127.0780607,11,"서울특별시"
5090,"퀴즈노스 (서울여대)","2022-11-02","H113","노원구","공릉동",11110,1135010300,"서울특별시 노원구 화랑로 621 101호",37.6278439,127.0902578,11,"서울특별시"
4654,"앞으로의빵집","2022-11-02","H113","종로구","익선동",11010,1111013300,"서울특별시 종로구 삼일대로32가길 29-1",37.5746907,126.9893459,11,"서울특별시"
5402,"본도시락 위례중앙점","2022-11-02","H113","송파구","장지동",11240,1171010900,"서울특별시 송파구 위례광장로 120 (장지동, 위례중앙푸르지오1단지) B05-1",37.4747889,127.1416131,11,"서울특별시"
5403,"본죽 위례중앙점","2022-11-02","H113","송파구","장지동",11240,1171010900,"서울특별시 송파구 위례광장로 136 (장지동, 위례아이파크) 위례아이파크3동 C137호",37.4754524,127.1411532,11,"서울특별시"
5404,"본 죽&비빔밥 장지파인타운점","2022-11-02","H113","송파구","장지동",11240,1171010900,"서울특별시 송파구 충민로2길 24 (장지동, 리더스프라자) 101호",37.4776394,127.1272781,11,"서울특별시"
5405,"퀴즈노스 (위례)","2022-11-02","H113","송파구","장지동",11240,1171010900,"서울특별시 송파구 위례광장로 136",37.4764772,127.1420686,11,"서울특별시"
4678,"본도시락 성수점","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 성수일로10길 26 (성수동2가, 하우스디 세종타워) 상가동 109호",37.546583,127.052951,11,"서울특별시"
4679,"본 죽&비빔밥 성수힐스테이트점","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 성수일로4길 37 (성수동2가) 1층",37.5421499,127.0529505,11,"서울특별시"
4680,"본죽 성수역점","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 아차산로7길 15 (성수동2가) 1층",37.5466234,127.054614,11,"서울특별시"
4681,"코스모스상점","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 성수이로7길 27 서울특별시숲코오롱디지탈타워",37.541577,127.0534217,11,"서울특별시"
4682,"샐러디 (성수점)","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 성수일로10길 26, 상가동 1층 104호(성수동2가, 하우스디 세종타워)",37.546583,127.052951,11,"서울특별시"
4683,"마리오네","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 성수이로12길 15 1층",37.5396855,127.0568855,11,"서울특별시"
4684,"칙피스 (성수)","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 연무장5길 9-16 블루스톤타워 1층 101호",37.5443642,127.0526735,11,"서울특별시"
4685,"다포케","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 연무장길 41",37.5430317,127.0539238,11,"서울특별시"
3908,"정 참치","2022-11-02","H113","성동구","성수동2가",11040,1120011500,"서울특별시 성동구 성수일로8길 39 202호 (성수동2가)",37.5457507,127.0547835,11,"서울특별시"
4578,"어반가든","2022-11-02","H113","중구","정동",11020,1114016700,"서울특별시 중구 정동길 12-15(정동,1층 2층)",37.5673976,126.9691143,11,"서울특별시"
4579,"컨퍼런스하우스달개비정동점","2022-11-02","H113","중구","정동",11020,1114016700,"서울특별시 중구 세종대로19길 16(정동, 지하1층)",37.5667926,126.9762087,11,"서울특별시"
4580,"라그린","2022-11-02","H113","중구","정동",11020,1114016700,"서울특별시 중구 정동길 26 이화여고100주년기념관",37.5660272,126.9710801,11,"서울특별시"
4931,"평창우선생","2022-11-02","H113","중구","의주로1가",11020,1114016900,"서울특별시 중구 통일로 102(의주로1가,지상1층 바비엥I 101호)",37.5643288,126.9685114,11,"서울특별시"
5081,"본 죽&비빔밥 대흥역점","2022-11-02","H113","마포구","대흥동",11140,1144010800,"서울특별시 마포구 대흥로 79 (대흥동, 동양엔파트) 상가동 108호",37.5474902,126.9412328,11,"서울특별시"
5113,"두부공작소 신사직영점","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 강남대로160길 21",37.5198006,127.020506,11,"서울특별시"
5114,"본죽 압구정로데오점","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 압구정로 330 (신사동)  대봉상가 1층 105호",37.5282763,127.03766,11,"서울특별시"
5115,"본 죽&비빔밥 신사점","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 도산대로11길 5 (신사동) 2층",37.5178601,127.0222847,11,"서울특별시"
5116,"샐러디 (압구정점)","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 압구정로 144, 1층(신사동, 선덕빌딩)",37.5249795,127.0246015,11,"서울특별시"
5117,"샐러디 (신사점)","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 강남대로156길 24, 1층 104호(신사동)",37.5183909,127.0211013,11,"서울특별시"
5118,"마치래빗 (신사)","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 논현로153길 45",37.5203206,127.0245491,11,"서울특별시"
5119,"칙피스","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 강남대로152길 69",37.5191329,127.0247455,11,"서울특별시"
5120,"WHAT A CHEF (왓어쉐프)","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 선릉로157길 23-3",37.5259988,127.0379268,11,"서울특별시"
5121,"마히나 비건 테이블","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 논현로175길 75 2층",37.5236602,127.0230575,11,"서울특별시"
5122,"죠샌드위치 (압구정)","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 논현로159길 11",37.5229106,127.0272191,11,"서울특별시"
5123,"퀴즈노스 (압구정)","2022-11-02","H113","강남구","신사동",11230,1168010700,"서울특별시 강남구 압구정로 144 한주빌딩",37.5249795,127.0246015,11,"서울특별시"
5137,"본도시락 중계점","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 덕릉로 589 (중계동) 101호",37.6509194,127.0717652,11,"서울특별시"
5138,"본죽 상계역점","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 덕릉로 699 (중계동, 우암에이스타워)  우암에이스타워 106호",37.6601373,127.0752433,11,"서울특별시"
5139,"본죽 중계브라운스톤점","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 동일로203가길 29 (중계동, 브라운스톤중계)  브라운스톤 115호",37.6398948,127.0642882,11,"서울특별시"
5140,"본죽 중계은행사거리점","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 한글비석로 245 (중계동)  두타빌A동 110",37.6495138,127.0763496,11,"서울특별시"
5141,"까르보네 (중계은행사거리점)","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 한글비석로 273",37.6521697,127.0772346,11,"서울특별시"
5143,"퀴즈노스 (중계)","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 노원로 330 롯데마트중계점 B1",37.6467953,127.070944,11,"서울특별시"
5142,"닐리 (중계점)","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 중계로 205 동진빌딩",37.6497721,127.0782729,11,"서울특별시"
4615,"본 죽&비빔밥 송정역점","2022-11-02","H113","강서구","공항동",11160,1150010800,"서울특별시 강서구 공항대로 36 (공항동) 101호",37.5610198,126.8111379,11,"서울특별시"
4616,"로봇김밥 (김포공항)","2022-11-02","H113","강서구","공항동",11160,1150010800,"서울특별시 강서구 하늘길 112 국내선청사 4층",37.5595772,126.8021288,11,"서울특별시"
3883,"공항칼국수","2022-11-02","H113","강서구","공항동",11160,1150010800,"서울특별시 강서구 공항대로 18-1(공항동, 이스카이오피스텔)",37.5609455,126.8091244,11,"서울특별시"
3884,"24시가마솥설렁탕","2022-11-02","H113","강서구","공항동",11160,1150010800,"서울특별시 강서구 공항대로 34(1층 공항동, 청보빌딩)",37.5610091,126.8109683,11,"서울특별시"
4312,"한살림 하계매장","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 섬밭로 258 건영옴니백화점 지하 1층",37.6389345,127.0647648,11,"서울특별시"
4313,"한살림 중계매장","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 한글비석로15길 15 1층",37.657454,127.0743246,11,"서울특별시"
4314,"자연드림 노원중계점","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 한글비석로15길 19 지영빌딩 1층",37.6573093,127.0742584,11,"서울특별시"
4315,"마들장","2022-11-02","H113","노원구","중계동",11110,1135010600,"서울특별시 노원구 중계동 508, 등나무 근린공원",37.6406586854,127.0671405133,11,"서울특별시"
4720,"강원도 흑염소","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 망우로55길  32 101호",37.5988582,127.093861,11,"서울특별시"
4721,"본죽 망우역점","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 망우로 346 한일써너스빌 101동 113호 ",37.5970739,127.0914819,11,"서울특별시"
4722,"본죽 동부시장점","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 망우로32길 20 (상봉동)  107호",37.593002,127.0764937,11,"서울특별시"
4723,"샐러디 (상봉역점)","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 망우로 316, 1층 105호(상봉동, 이지팰리스)",37.596521,127.0875592,11,"서울특별시"
4724,"어글리스토브 (상봉)","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 상봉로 131 1층",37.5976214,127.0923812,11,"서울특별시"
5182,"본도시락 서소문점","2022-11-02","H113","서대문구","충정로3가",11130,1141010200,"서울특별시 서대문구 서소문로 27 (충정로3가, 충정리시온) 109호",37.5602149,126.964833,11,"서울특별시"
5192,"명동강남면옥","2022-11-02","H113","중구","명동1가",11020,1114012600,"서울특별시 중구 명동7길 8(5층 명동1가)",37.5642162,126.9846201,11,"서울특별시"
5193,"쿠우쿠우명동본점","2022-11-02","H113","중구","명동1가",11020,1114012600,"서울특별시 중구 명동길 55(4층 명동1가)",37.5641418,126.9854022,11,"서울특별시"
5194,"내림손삼계탕","2022-11-02","H113","중구","명동1가",11020,1114012600,"서울특별시 중구 명동9길 16(명동1가,지하1층)",37.5646268,126.9852258,11,"서울특별시"
5195,"명동미성옥","2022-11-02","H113","중구","명동1가",11020,1114012600,"서울특별시 중구 명동길 25-11(명동1가)",37.5641742,126.9839302,11,"서울특별시"
5196,"본 죽&비빔밥 명동2호점","2022-11-02","H113","중구","명동1가",11020,1114012600,"서울특별시 중구 명동9길 10, 2층 (명동1가)",37.5643458,126.9850259,11,"서울특별시"
4673,"본죽 마천동점","2022-11-02","H113","송파구","거여동",11240,1171011300,"서울특별시 송파구 마천로 264 (거여동, 흥일빌딩) ",37.4980511,127.146142,11,"서울특별시"
4674,"본죽 거여동점","2022-11-02","H113","송파구","거여동",11240,1171011300,"서울특별시 송파구 오금로54길 38 (거여동, 거여팰리스) 1층 102호 ",37.4927453,127.1438502,11,"서울특별시"
4675,"샐러디 (마천역점)","2022-11-02","H113","송파구","거여동",11240,1171011300,"서울특별시 송파구 오금로 551, 근린생활시설 208동 108호(거여동, e편한세상 송파 파크센트럴)",37.4939907,127.1503611,11,"서울특별시"
4715,"다사랑 회센터","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 중랑천로12길 36(1층 상봉동)",37.5926388,127.0749921,11,"서울특별시"
4716,"옛가칼국수","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 중랑천로10길 39(상봉동)",37.5921354,127.0751342,11,"서울특별시"
4717,"옛터식당","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 중랑천로10길 63-3(상봉동)",37.5926137,127.0763852,11,"서울특별시"
4718,"오대가마솥순대국","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 봉우재로  131",37.5931146,127.0874988,11,"서울특별시"
4719,"남한강물고기","2022-11-02","H113","중랑구","상봉동",11070,1126010200,"서울특별시 중랑구 동일로114길 43(상봉동)",37.5938787,127.0826203,11,"서울특별시"
4339,"시골칼국수","2022-11-02","H113","서대문구","충정로3가",11130,1141010200,"서울특별시 서대문구 충정로5길 2(충정로3가, 2층)",37.5627224,126.9641079,11,"서울특별시"
5361,"본 죽&비빔밥 대치롯데점","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 도곡로 405 (대치동, 삼환 아르누보2) A동 104호",37.497391,127.0547261,11,"서울특별시"
5362,"본 죽&비빔밥 선릉점","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 선릉로 424 ",37.5029132,127.050076,11,"서울특별시"
5363,"본죽 대치은마점","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 도곡로 516 삼성상가 ",37.4991869,127.0630046,11,"서울특별시"
5364,"본 죽&비빔밥 삼성역점","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 테헤란로88길 10 (대치동, 신안메트로칸) B109",37.5068448,127.0594705,11,"서울특별시"
5365,"샐러디 (선릉중앙점)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 선릉로86길 18, 지상2층 21호(대치동)",37.5033371,127.0512468,11,"서울특별시"
5366,"샐러디 (한티역점)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 선릉로 320, 1층 105호 (대치동, 성진빌딩)",37.4982808,127.0522042,11,"서울특별시"
5367,"샐러디 (대치점)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 삼성로 151, 상가동 지상1층 104호( 대치동, 선경아파트)",37.4920745,127.0626072,11,"서울특별시"
5368,"아그라 (강남롯데백화점)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 도곡로 401 롯데백화점 강남점 지하1층",37.4967713,127.0538518,11,"서울특별시"
5369,"퀴즈노스 (대치1호점)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 역삼로 519 케이제이빌딩 1층 1호",37.5037681,127.0600859,11,"서울특별시"
5370,"죠샌드위치 (삼성2호)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 테헤란로82길 11",37.5062391,127.0580869,11,"서울특별시"
5371,"죠샌드위치 (포스코사거리)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 삼성로85길 42 대치동대우아이빌멤버스",37.5045643,127.0537195,11,"서울특별시"
5372,"죠샌드위치 (대치사거리)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 삼성로 345",37.5023156,127.0587243,11,"서울특별시"
5373,"반미362 (대치점)","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 도곡로 458",37.4984008,127.0604585,11,"서울특별시"
4645,"본죽 신금호역점","2022-11-02","H113","성동구","금호동2가",11040,1120011000,"서울특별시 성동구 금호산길 66-1 (금호동2가)",37.5540605,127.0196842,11,"서울특별시"
4505,"자연드림 강남대치점","2022-11-02","H113","강남구","대치동",11230,1168010600,"서울특별시 강남구 영동대로 229 메디다스벤처타운 1층",37.4995464,127.0674334,11,"서울특별시"
5331,"본 죽&비빔밥 노량진점","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 만양로 81 (노량진동, 문화독서실) ",37.5108108,126.9444658,11,"서울특별시"
5332,"본도시락 동작구청점","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 장승배기로 143-1 (노량진동) ",37.5104551,126.9399577,11,"서울특별시"
5333,"샐러디 (노량진역점)","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 노량진로16길 25, 1층(노량진동)",37.5125457,126.9440002,11,"서울특별시"
4465,"정동진(삼계탕집)","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 만양로 85",37.5110353,126.9443721,11,"서울특별시"
4466,"행복한 밥상","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 만양로 40-2(노량진동, 1층)",37.5080105,126.9477061,11,"서울특별시"
4467,"엄마손김밥","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 등용로14길 81(노량진동)",37.5127514,126.9357966,11,"서울특별시"
4468,"궁중순대보쌈","2022-11-02","H113","동작구","노량진동",11200,1159010100,"서울특별시 동작구 등용로14길 64(노량진동)",37.512068,126.9349579,11,"서울특별시"
4890,"본죽 청량리점","2022-11-02","H113","동대문구","청량리동",11060,1123010700,"서울특별시 동대문구 홍릉로 12 (청량리동)  ",37.5814256,127.0450374,11,"서울특별시"
5280,"투고샐러드 (덕성여대)","2022-11-02","H113","강북구","우이동",11090,1130510400,"서울특별시 강북구 삼양로 531",37.650218,127.0131068,11,"서울특별시"
5281,"히피스베이글","2022-11-02","H113","강북구","우이동",11090,1130510400,"서울특별시 강북구 삼양로 528",37.6500874,127.0136525,11,"서울특별시"
4961,"나마스테","2022-11-02","H113","중구","필동1가",11020,1114013700,"서울특별시 중구 퇴계로 182",37.5608462,126.9919664,11,"서울특별시"
4187,"샘표 우리맛공간","2022-11-02","H113","중구","필동1가",11020,1114013700,"서울특별시 중구 충무로 2, 1층",37.561514719,126.993460498,11,"서울특별시"
4404,"능이버섯백숙전문점","2022-11-02","H113","강북구","우이동",11090,1130510400,"서울특별시 강북구 삼양로139길 16",37.6494222,127.0127547,11,"서울특별시"
4837,"재우해양수산","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로115길  98",37.598317,127.0949547,11,"서울특별시"
4838,"김밥천국","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로 494",37.5949336,127.1002613,11,"서울특별시"
4839,"부뚜막순대국","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로115길 46(망우동)",37.5987437,127.0977354,11,"서울특별시"
4840,"최가네우동","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 봉우재로57길  62",37.597406,127.0948412,11,"서울특별시"
4841,"시골밥상","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 망우로66길 10(망우동)",37.599099,127.0994185,11,"서울특별시"
4842,"상봉갈비","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 망우로  466",37.6002231,127.1038669,11,"서울특별시"
4843,"망우찜쌈밥","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마공원로2길 8(망우동)",37.5945916,127.1003221,11,"서울특별시"
4844,"정가네홍두깨칼국수","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 망우로62길  61",37.59669,127.0990059,11,"서울특별시"
4845,"맹돌이생선구이쌈밥","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로115길 59",37.5983243,127.097095,11,"서울특별시"
4846,"삼웅수산","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로113길 31",37.5979786,127.0978352,11,"서울특별시"
4847,"남한강물고기","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 양원역로8길 26(망우동)",37.6049424,127.1083404,11,"서울특별시"
