,SUBWAY_NUM,STARBUCKS_NUM,SPORT_NUM,SAFE_DLVR_NUM,MC_NUM,KINDER_NUM,KIDS_NUM,GYM_NUM,GOLF_NUM,ACADEMY_NUM,ANIMAL_HSPT_NUM,BIKE_NUM,CAFE,CAR_SHR_NUM,CCTV_NUM,CHILD_MED_NUM,CON_NUM,DPTM_NUM,GU,DONG,DONG_CODE
361,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,10.0,0.3333333333333333,2.3333333333333335,2.0,21.666666666666668,2.0,7.333333333333333,12.0,1.3333333333333333,34.666666666666664,4.333333333333333,8.666666666666666,0.0,강북구,번2동,1130560300
362,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,10.0,0.3333333333333333,2.3333333333333335,2.0,21.666666666666668,2.0,7.333333333333333,12.0,1.3333333333333333,34.666666666666664,4.333333333333333,8.666666666666666,0.0,강북구,번3동,1130560800
363,0.0,0.0,0.0,0.8,0.0,8.0,0.6,3.2,0.8,23.2,3.2,3.8,19.0,2.0,39.6,3.4,10.2,0.0,강북구,수유1동,1130561500
364,0.0,0.0,0.0,0.8,0.0,8.0,0.6,3.2,0.8,23.2,3.2,3.8,19.0,2.0,39.6,3.4,10.2,0.0,강북구,수유2동,1130562500
365,0.0,0.0,0.0,0.8,0.0,8.0,0.6,3.2,0.8,23.2,3.2,3.8,19.0,2.0,39.6,3.4,10.2,0.0,강북구,수유3동,1130563500
367,1.0,0.0,0.0,1.8,0.0,8.0,0.6,3.2,0.8,29.2,3.2,9.8,29.0,3.0,66.6,4.4,17.2,0.0,강북구,우이동,1130564500
368,0.0,0.0,0.0,0.8,0.0,8.0,0.6,3.2,0.8,23.2,3.2,3.8,19.0,2.0,39.6,3.4,10.2,0.0,강북구,인수동,1130566000
370,0.4,0.4,0.0,1.4,0.0,26.0,0.6,6.2,2.4,41.0,2.8,6.4,22.2,1.6,21.0,2.4,9.4,0.0,도봉구,창1동,1132051100
371,0.4,0.4,0.0,1.4,0.0,26.0,0.6,6.2,2.4,41.0,2.8,6.4,22.2,1.6,21.0,2.4,9.4,0.0,도봉구,창2동,1132051200
372,0.4,0.4,0.0,1.4,0.0,26.0,0.6,6.2,2.4,41.0,2.8,6.4,22.2,1.6,21.0,2.4,9.4,0.0,도봉구,창3동,1132051300
373,0.4,0.4,0.0,1.4,0.0,26.0,0.6,6.2,2.4,41.0,2.8,6.4,22.2,1.6,21.0,2.4,9.4,0.0,도봉구,창4동,1132051400
374,0.4,0.4,0.0,1.4,0.0,26.0,0.6,6.2,2.4,41.0,2.8,6.4,22.2,1.6,21.0,2.4,9.4,0.0,도봉구,창5동,1132051500
375,0.5,0.0,0.0,1.0,0.5,30.0,0.0,3.5,3.5,15.0,4.0,9.0,21.5,1.5,27.0,1.0,14.0,0.0,도봉구,도봉1동,1132052100
376,0.5,0.0,0.0,1.0,0.5,30.0,0.0,3.5,3.5,15.0,4.0,9.0,21.5,1.5,27.0,1.0,14.0,0.0,도봉구,도봉2동,1132052200
377,0.25,0.0,0.0,0.0,0.25,12.5,0.0,5.0,1.5,38.5,3.5,4.0,16.5,2.0,15.5,1.0,10.0,0.0,도봉구,쌍문1동,1132066000
378,0.25,0.0,0.0,0.0,0.25,12.5,0.0,5.0,1.5,38.5,3.5,4.0,16.5,2.0,15.5,1.0,10.0,0.0,도봉구,쌍문2동,1132067000
379,0.25,0.0,0.0,0.0,0.25,12.5,0.0,5.0,1.5,38.5,3.5,4.0,16.5,2.0,15.5,1.0,10.0,0.0,도봉구,쌍문3동,1132068000
380,0.25,0.0,0.0,0.0,0.25,12.5,0.0,5.0,1.5,38.5,3.5,4.0,16.5,2.0,15.5,1.0,10.0,0.0,도봉구,쌍문4동,1132068100
381,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,30.0,0.6666666666666666,6.333333333333333,3.3333333333333335,34.333333333333336,4.666666666666667,7.0,22.0,2.6666666666666665,24.0,1.6666666666666667,13.666666666666666,0.0,도봉구,방학1동,1132069000
382,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,30.0,0.6666666666666666,6.333333333333333,3.3333333333333335,34.333333333333336,4.666666666666667,7.0,22.0,2.6666666666666665,24.0,1.6666666666666667,13.666666666666666,0.0,도봉구,방학2동,1132070000
383,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,30.0,0.6666666666666666,6.333333333333333,3.3333333333333335,34.333333333333336,4.666666666666667,7.0,22.0,2.6666666666666665,24.0,1.6666666666666667,13.666666666666666,0.0,도봉구,방학3동,1132071000
385,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,30.0,1.3333333333333333,3.6666666666666665,2.3333333333333335,27.0,3.3333333333333335,7.0,18.666666666666668,3.0,44.666666666666664,2.6666666666666665,9.333333333333334,0.0,노원구,월계1동,1135056000
386,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,30.0,1.3333333333333333,3.6666666666666665,2.3333333333333335,27.0,3.3333333333333335,7.0,18.666666666666668,3.0,44.666666666666664,2.6666666666666665,9.333333333333334,0.0,노원구,월계2동,1135057000
387,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,30.0,1.3333333333333333,3.6666666666666665,2.3333333333333335,27.0,3.3333333333333335,7.0,18.666666666666668,3.0,44.666666666666664,2.6666666666666665,9.333333333333334,0.0,노원구,월계3동,1135058000
388,1.5,1.5,0.0,1.5,0.5,55.0,0.5,10.0,5.5,69.0,8.0,11.5,62.0,4.5,45.0,9.0,24.5,0.0,노원구,공릉1동,1135059500
389,1.5,1.5,0.0,1.5,0.5,55.0,0.5,10.0,5.5,69.0,8.0,11.5,62.0,4.5,45.0,9.0,24.5,0.0,노원구,공릉2동,1135060000
390,0.5,0.0,0.0,0.0,0.5,10.0,0.0,1.5,3.0,36.0,0.0,3.5,18.5,2.0,22.5,3.0,4.5,0.0,노원구,하계1동,1135061100
391,0.5,0.0,0.0,0.0,0.5,10.0,0.0,1.5,3.0,36.0,0.0,3.5,18.5,2.0,22.5,3.0,4.5,0.0,노원구,하계2동,1135061200
392,0.25,0.25,0.0,0.0,0.25,7.5,1.5,4.5,4.25,130.5,5.0,6.0,27.0,3.0,28.25,1.75,7.0,0.25,노원구,중계본동,1135061900
393,0.25,0.25,0.0,0.0,0.25,7.5,1.5,4.5,4.25,130.5,5.0,6.0,27.0,3.0,28.25,1.75,7.0,0.25,노원구,중계1동,1135062100
394,0.25,0.25,0.0,0.0,0.25,7.5,1.5,4.5,4.25,130.5,5.0,6.0,27.0,3.0,28.25,1.75,7.0,0.25,노원구,중계4동,1135062400
395,0.25,0.25,0.0,0.0,0.25,7.5,1.5,4.5,4.25,130.5,5.0,6.0,27.0,3.0,28.25,1.75,7.0,0.25,노원구,중계2.3동,1135062500
396,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계1동,1135063000
397,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계2동,1135064000
398,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계3.4동,1135066500
399,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계5동,1135067000
400,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계6.7동,1135069500
401,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계8동,1135070000
402,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계9동,1135071000
403,0.75,0.75,0.125,0.5,0.25,23.75,0.375,6.0,2.625,52.0,5.0,5.375,28.375,3.5,41.375,4.375,10.75,0.125,노원구,상계10동,1135072000
405,2.0,1.0,0.0,1.0,0.0,30.0,0.0,4.0,5.0,64.0,6.0,10.0,31.0,8.0,183.0,26.0,18.0,0.0,은평구,녹번동,1138051000
406,0.0,0.5,0.0,1.0,0.0,35.0,0.0,6.5,3.5,56.5,5.0,10.5,19.0,7.5,83.0,32.5,10.5,0.0,은평구,불광1동,1138052000
407,0.0,0.5,0.0,1.0,0.0,35.0,0.0,6.5,3.5,56.5,5.0,10.5,19.0,7.5,83.0,32.5,10.5,0.0,은평구,불광2동,1138053000
408,1.0,0.5,0.0,1.5,0.0,30.0,0.5,7.5,4.0,77.0,5.0,2.5,25.5,2.0,87.0,28.0,12.5,0.0,은평구,갈현1동,1138055100
409,1.0,0.5,0.0,1.5,0.0,30.0,0.5,7.5,4.0,77.0,5.0,2.5,25.5,2.0,87.0,28.0,12.5,0.0,은평구,갈현2동,1138055200
410,0.0,0.0,0.0,1.0,1.0,40.0,0.0,3.0,3.0,72.0,2.0,1.0,24.0,5.0,95.0,32.0,10.0,0.0,은평구,구산동,1138056000
411,2.0,1.0,0.0,1.0,0.0,10.0,0.0,12.0,2.0,55.0,10.0,3.0,36.0,4.0,68.0,62.0,19.0,0.0,은평구,대조동,1138057000
412,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,46.666666666666664,1.3333333333333333,9.0,2.0,57.666666666666664,6.0,7.0,24.333333333333332,4.333333333333333,80.0,52.333333333333336,8.666666666666666,0.0,은평구,응암1동,1138058000
413,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,46.666666666666664,1.3333333333333333,9.0,2.0,57.666666666666664,6.0,7.0,24.333333333333332,4.333333333333333,80.0,52.333333333333336,8.666666666666666,0.0,은평구,응암2동,1138059000
414,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,46.666666666666664,1.3333333333333333,9.0,2.0,57.666666666666664,6.0,7.0,24.333333333333332,4.333333333333333,80.0,52.333333333333336,8.666666666666666,0.0,은평구,응암3동,1138060000
415,0.0,0.0,0.0,1.0,0.0,30.0,0.0,14.0,4.0,116.0,6.0,9.0,37.0,6.0,99.0,28.0,14.0,0.0,은평구,역촌동,1138062500
416,0.5,0.0,0.0,1.0,0.0,25.0,0.0,3.0,0.5,47.5,3.0,2.5,11.0,3.5,62.0,14.5,8.5,0.0,은평구,신사1동,1138063100
417,0.5,0.0,0.0,1.0,0.0,25.0,0.0,3.0,0.5,47.5,3.0,2.5,11.0,3.5,62.0,14.5,8.5,0.0,은평구,신사2동,1138063200
418,1.0,0.0,0.0,1.0,0.0,20.0,0.0,3.0,5.0,42.0,6.0,3.0,10.0,5.0,62.0,18.0,5.0,0.0,은평구,증산동,1138064000
419,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,3.0,8.0,1.0,24.0,13.0,3.0,0.0,은평구,수색동,1138065000
420,0.0,2.0,0.0,0.0,0.0,170.0,2.0,7.0,4.0,177.0,12.0,33.0,54.0,12.0,34.0,37.0,13.0,0.0,은평구,진관동,1138069000
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,47.0,4.0,4.0,13.0,5.0,13.0,5.0,4.0,0.0,서대문구,천연동,1141052000
427,0.0,0.5,0.0,1.0,0.0,35.0,0.0,0.5,0.0,22.5,3.0,1.5,11.5,2.0,14.5,0.0,7.0,0.0,서대문구,북아현동,1141055500
428,0.0,3.5,0.0,1.0,0.0,35.0,0.0,3.5,4.0,29.5,3.0,10.5,54.5,9.0,30.5,0.0,20.0,0.0,서대문구,충현동,1141056500
433,2.0,11.0,0.0,1.0,1.0,0.0,2.0,11.0,0.0,71.0,0.0,16.0,157.0,20.0,59.0,4.0,41.0,1.0,서대문구,신촌동,1141058500
438,0.0,2.0,0.0,1.0,0.0,10.0,0.0,11.0,1.0,64.0,8.0,13.0,91.0,4.0,55.0,4.0,27.0,0.0,서대문구,연희동,1141061500
439,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,20.0,0.0,3.3333333333333335,1.3333333333333333,43.666666666666664,2.0,2.0,13.333333333333334,2.6666666666666665,25.0,10.333333333333334,9.666666666666666,0.0,서대문구,홍제1동,1141062000
440,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,20.0,0.0,3.3333333333333335,1.3333333333333333,43.666666666666664,2.0,2.0,13.333333333333334,2.6666666666666665,25.0,10.333333333333334,9.666666666666666,0.0,서대문구,홍제3동,1141064000
441,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,20.0,0.0,3.3333333333333335,1.3333333333333333,43.666666666666664,2.0,2.0,13.333333333333334,2.6666666666666665,25.0,10.333333333333334,9.666666666666666,0.0,서대문구,홍제2동,1141065500
442,0.0,0.0,0.0,1.5,0.0,30.0,0.0,3.0,3.0,53.5,2.0,5.5,21.5,4.0,33.0,2.5,17.5,0.0,서대문구,홍은1동,1141066000
443,0.0,0.0,0.0,1.5,0.0,30.0,0.0,3.0,3.0,53.5,2.0,5.5,21.5,4.0,33.0,2.5,17.5,0.0,서대문구,홍은2동,1141068500
444,0.0,1.0,0.0,2.0,0.5,45.0,0.5,4.0,0.5,47.0,5.0,7.0,28.0,5.0,17.0,5.5,12.0,0.0,서대문구,남가좌1동,1141069000
445,0.0,1.0,0.0,2.0,0.5,45.0,0.5,4.0,0.5,47.0,5.0,7.0,28.0,5.0,17.0,5.5,12.0,0.0,서대문구,남가좌2동,1141070000
446,0.0,0.5,0.0,0.0,0.0,0.0,0.5,5.0,0.0,64.0,5.0,7.0,19.5,3.0,24.5,7.0,12.0,0.0,서대문구,북가좌1동,1141071000
447,0.0,0.5,0.0,0.0,0.0,0.0,0.5,5.0,0.0,64.0,5.0,7.0,19.5,3.0,24.5,7.0,12.0,0.0,서대문구,북가좌2동,1141072000
449,1.0,1.8333333333333333,0.0,0.0,0.0,53.333333333333336,1.0,7.333333333333333,3.0,72.16666666666666,7.666666666666666,3.666666666666667,30.666666666666668,5.166666666666666,70.33333333333334,6.833333333333333,10.166666666666666,0.0,마포구,아현동,1144055500
454,1.0,3.833333333333333,0.0,0.3333333333333333,0.0,46.666666666666664,1.0,12.666666666666666,5.666666666666667,82.5,9.0,5.333333333333334,48.666666666666664,10.5,76.33333333333334,13.833333333333332,13.166666666666666,0.0,마포구,공덕동,1144056500
456,0.0,1.0,0.0,0.3333333333333333,0.0,6.666666666666667,0.0,3.6666666666666665,3.0,20.833333333333332,1.3333333333333333,1.5,16.833333333333332,4.333333333333334,23.166666666666668,4.5,5.666666666666666,0.0,마포구,도화동,1144058500
459,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.0,43.333333333333336,0.0,10.333333333333334,8.0,95.5,6.0,5.5,40.166666666666664,7.0,93.16666666666667,9.5,16.666666666666668,0.0,마포구,용강동,1144059000
464,0.8333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,8.333333333333334,0.0,6.333333333333333,1.6666666666666665,73.66666666666666,4.666666666666666,7.666666666666667,33.5,5.166666666666666,44.83333333333333,3.0,10.333333333333332,0.0,마포구,대흥동,1144060000
467,0.0,0.3333333333333333,0.0,0.0,0.0,33.333333333333336,0.0,4.333333333333333,2.0,38.666666666666664,4.666666666666666,2.666666666666667,20.666666666666668,3.6666666666666665,41.333333333333336,3.333333333333333,6.666666666666666,0.0,마포구,염리동,1144061000
471,0.3333333333333333,0.8333333333333333,0.0,0.8333333333333333,0.0,13.333333333333334,0.0,5.333333333333333,2.6666666666666665,74.16666666666666,3.6666666666666665,6.666666666666667,25.0,5.166666666666666,50.83333333333333,2.5,9.833333333333332,0.0,마포구,신수동,1144063000
474,0.0,2.0,0.0,0.0,0.0,35.0,0.0,9.5,5.0,76.0,4.0,5.0,42.0,6.0,62.0,4.0,14.0,0.0,마포구,서강동,1144065500
480,0.5,8.5,0.0,3.5,1.0,10.0,1.0,39.5,4.0,213.5,19.0,12.0,254.5,24.0,125.0,7.5,50.5,0.0,마포구,서교동,1144066000
482,0.0,2.0,0.0,0.0,0.0,20.0,0.0,11.0,1.0,30.0,4.0,7.0,67.0,5.0,58.0,13.0,12.0,0.0,마포구,합정동,1144068000
483,0.0,0.5,2.5,0.5,0.5,15.0,0.5,4.5,0.5,38.0,5.0,3.5,41.5,6.5,46.0,5.0,11.0,0.0,마포구,망원1동,1144069000
484,0.0,0.5,2.5,0.5,0.5,15.0,0.5,4.5,0.5,38.0,5.0,3.5,41.5,6.5,46.0,5.0,11.0,0.0,마포구,망원2동,1144070000
